unit_id,unit_name,horizon,model,feature,importance,rank
705089,Medical-Surgical 3 North,1,randomforest,CENSUS,0.827505,1
705089,Medical-Surgical 3 North,1,randomforest,TOTAL_DISCHARGES,0.082976,2
705089,Medical-Surgical 3 North,1,randomforest,NET_FLOW,0.013499,3
705089,Medical-Surgical 3 North,1,randomforest,TOTAL_TRANSFERS_OUT,0.006057,4
705089,Medical-Surgical 3 North,1,randomforest,ED_CENSUS_DELTA_4HR,0.004052,5
705089,Medical-Surgical 3 North,1,randomforest,ED_CENSUS,0.003654,6
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_VS_7DAY_AVG,0.00338,7
705089,Medical-Surgical 3 North,1,randomforest,ED_CENSUS_DELTA_1HR,0.003281,8
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_ROLLING_7DAY_AVG,0.00297,9
705089,Medical-Surgical 3 North,1,randomforest,SURGERIES_NEXT_12HR_SCHEDULED,0.002865,10
705089,Medical-Surgical 3 North,1,randomforest,ED_CENSUS_ROLLING_24HR_AVG,0.002512,11
705089,Medical-Surgical 3 North,1,randomforest,ED_CENSUS_ROLLING_24HR_SUM,0.002389,12
705089,Medical-Surgical 3 North,1,randomforest,WEEK_OF_YEAR,0.002338,13
705089,Medical-Surgical 3 North,1,randomforest,NET_FLOW_ROLLING_8HR,0.002049,14
705089,Medical-Surgical 3 North,1,randomforest,ADMITS_ROLLING_24HR,0.001929,15
705089,Medical-Surgical 3 North,1,randomforest,SCHEDULED_SURGERIES,0.001784,16
705089,Medical-Surgical 3 North,1,randomforest,SURGERIES_NEXT_8HR_SCHEDULED,0.001781,17
705089,Medical-Surgical 3 North,1,randomforest,DISCHARGES_ROLLING_24HR,0.00173,18
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_72HR,0.001715,19
705089,Medical-Surgical 3 North,1,randomforest,HOUR_OF_DAY,0.001676,20
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_48HR,0.001642,21
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_SAME_HOUR_LAST_WEEK,0.001563,22
705089,Medical-Surgical 3 North,1,randomforest,sin_day,0.001533,23
705089,Medical-Surgical 3 North,1,randomforest,SURGERIES_NEXT_4HR_SCHEDULED,0.001518,24
705089,Medical-Surgical 3 North,1,randomforest,DISCHARGES_ROLLING_8HR,0.001517,25
705089,Medical-Surgical 3 North,1,randomforest,sin_hour,0.001273,26
705089,Medical-Surgical 3 North,1,randomforest,DISCHARGES_ROLLING_4HR,0.001229,27
705089,Medical-Surgical 3 North,1,randomforest,cos_hour,0.001227,28
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_2HR,0.001179,29
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_3HR,0.001139,30
705089,Medical-Surgical 3 North,1,randomforest,ADMITS_ROLLING_8HR,0.001098,31
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_ROLLING_7DAY_MIN,0.001075,32
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_SAME_HOUR_YESTERDAY,0.00097,33
705089,Medical-Surgical 3 North,1,randomforest,sin_month,0.000966,34
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_DELTA_24HR,0.000943,35
705089,Medical-Surgical 3 North,1,randomforest,DAY_OF_WEEK,0.00094,36
705089,Medical-Surgical 3 North,1,randomforest,cos_month,0.000891,37
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_4HR,0.000877,38
705089,Medical-Surgical 3 North,1,randomforest,ADMITS_ROLLING_4HR,0.000875,39
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_12HR,0.000829,40
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_DELTA_12HR,0.000766,41
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_DELTA_4HR,0.000759,42
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_PREV_1HR,0.000753,43
705089,Medical-Surgical 3 North,1,randomforest,cos_day,0.000738,44
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_DELTA_1HR,0.000585,45
705089,Medical-Surgical 3 North,1,randomforest,MONTH_OF_YEAR,0.000511,46
705089,Medical-Surgical 3 North,1,randomforest,TRANSFERS_OUT_ROLLING_4HR,0.000334,47
705089,Medical-Surgical 3 North,1,randomforest,TOTAL_ADMITS,0.000315,48
705089,Medical-Surgical 3 North,1,randomforest,IS_WEEKEND,0.000281,49
705089,Medical-Surgical 3 North,1,randomforest,TRANSFERS_IN_ROLLING_4HR,0.00025,50
705089,Medical-Surgical 3 North,1,randomforest,PENDING_DC_PRESSURE,0.000239,51
705089,Medical-Surgical 3 North,1,randomforest,IS_DAY_AFTER_HOLIDAY,0.000213,52
705089,Medical-Surgical 3 North,1,randomforest,TOTAL_DC_ORDERS,0.000206,53
705089,Medical-Surgical 3 North,1,randomforest,PATIENTS_WITH_DC_ORDER,0.000205,54
705089,Medical-Surgical 3 North,1,randomforest,QUARTER_OF_YEAR,0.000161,55
705089,Medical-Surgical 3 North,1,randomforest,IS_HOLIDAY,9.5e-05,56
705089,Medical-Surgical 3 North,1,randomforest,TOTAL_TRANSFERS_IN,8.4e-05,57
705089,Medical-Surgical 3 North,1,randomforest,IS_DAY_BEFORE_HOLIDAY,7.7e-05,58
705089,Medical-Surgical 3 North,1,randomforest,CENSUS_ROLLING_7DAY_MAX,0.0,59
705089,Medical-Surgical 3 North,1,randomforest,DAYS_SINCE_LAST_SPIKE,0.0,60
705089,Medical-Surgical 3 North,1,randomforest,IS_CENSUS_SPIKE,0.0,61
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS,308.0,1
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_ROLLING_7DAY_AVG,248.0,2
705089,Medical-Surgical 3 North,2,lightgbm,ED_CENSUS_ROLLING_24HR_AVG,187.0,3
705089,Medical-Surgical 3 North,2,lightgbm,PENDING_DC_PRESSURE,185.0,4
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_VS_7DAY_AVG,168.0,5
705089,Medical-Surgical 3 North,2,lightgbm,TOTAL_DISCHARGES,166.0,6
705089,Medical-Surgical 3 North,2,lightgbm,cos_hour,151.0,7
705089,Medical-Surgical 3 North,2,lightgbm,WEEK_OF_YEAR,135.0,8
705089,Medical-Surgical 3 North,2,lightgbm,TOTAL_TRANSFERS_OUT,102.0,9
705089,Medical-Surgical 3 North,2,lightgbm,ED_CENSUS_DELTA_4HR,99.0,10
705089,Medical-Surgical 3 North,2,lightgbm,NET_FLOW,97.0,11
705089,Medical-Surgical 3 North,2,lightgbm,ED_CENSUS,93.0,12
705089,Medical-Surgical 3 North,2,lightgbm,DISCHARGES_ROLLING_24HR,90.0,13
705089,Medical-Surgical 3 North,2,lightgbm,ADMITS_ROLLING_24HR,89.0,14
705089,Medical-Surgical 3 North,2,lightgbm,DISCHARGES_ROLLING_4HR,76.0,15
705089,Medical-Surgical 3 North,2,lightgbm,DAY_OF_WEEK,71.0,16
705089,Medical-Surgical 3 North,2,lightgbm,HOUR_OF_DAY,67.0,17
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_72HR,62.0,18
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_ROLLING_7DAY_MIN,57.0,19
705089,Medical-Surgical 3 North,2,lightgbm,SURGERIES_NEXT_12HR_SCHEDULED,55.0,20
705089,Medical-Surgical 3 North,2,lightgbm,sin_hour,53.0,21
705089,Medical-Surgical 3 North,2,lightgbm,SURGERIES_NEXT_8HR_SCHEDULED,52.0,22
705089,Medical-Surgical 3 North,2,lightgbm,NET_FLOW_ROLLING_8HR,51.0,23
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_4HR,51.0,24
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_SAME_HOUR_YESTERDAY,50.0,25
705089,Medical-Surgical 3 North,2,lightgbm,TOTAL_DC_ORDERS,50.0,26
705089,Medical-Surgical 3 North,2,lightgbm,DISCHARGES_ROLLING_8HR,48.0,27
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_12HR,46.0,28
705089,Medical-Surgical 3 North,2,lightgbm,sin_day,44.0,29
705089,Medical-Surgical 3 North,2,lightgbm,SURGERIES_NEXT_4HR_SCHEDULED,44.0,30
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_3HR,43.0,31
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_48HR,43.0,32
705089,Medical-Surgical 3 North,2,lightgbm,cos_month,43.0,33
705089,Medical-Surgical 3 North,2,lightgbm,SCHEDULED_SURGERIES,42.0,34
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_SAME_HOUR_LAST_WEEK,38.0,35
705089,Medical-Surgical 3 North,2,lightgbm,cos_day,34.0,36
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_DELTA_24HR,34.0,37
705089,Medical-Surgical 3 North,2,lightgbm,ED_CENSUS_ROLLING_24HR_SUM,32.0,38
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_DELTA_12HR,31.0,39
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_DELTA_4HR,30.0,40
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_PREV_2HR,29.0,41
705089,Medical-Surgical 3 North,2,lightgbm,sin_month,28.0,42
705089,Medical-Surgical 3 North,2,lightgbm,IS_WEEKEND,28.0,43
705089,Medical-Surgical 3 North,2,lightgbm,ADMITS_ROLLING_8HR,26.0,44
705089,Medical-Surgical 3 North,2,lightgbm,TRANSFERS_OUT_ROLLING_4HR,23.0,45
705089,Medical-Surgical 3 North,2,lightgbm,ADMITS_ROLLING_4HR,22.0,46
705089,Medical-Surgical 3 North,2,lightgbm,MONTH_OF_YEAR,19.0,47
705089,Medical-Surgical 3 North,2,lightgbm,IS_DAY_BEFORE_HOLIDAY,7.0,48
705089,Medical-Surgical 3 North,2,lightgbm,PATIENTS_WITH_DC_ORDER,7.0,49
705089,Medical-Surgical 3 North,2,lightgbm,TRANSFERS_IN_ROLLING_4HR,6.0,50
705089,Medical-Surgical 3 North,2,lightgbm,TOTAL_ADMITS,6.0,51
705089,Medical-Surgical 3 North,2,lightgbm,TOTAL_TRANSFERS_IN,2.0,52
705089,Medical-Surgical 3 North,2,lightgbm,IS_HOLIDAY,2.0,53
705089,Medical-Surgical 3 North,2,lightgbm,QUARTER_OF_YEAR,0.0,54
705089,Medical-Surgical 3 North,2,lightgbm,CENSUS_ROLLING_7DAY_MAX,0.0,55
705089,Medical-Surgical 3 North,2,lightgbm,IS_DAY_AFTER_HOLIDAY,0.0,56
705089,Medical-Surgical 3 North,2,lightgbm,IS_CENSUS_SPIKE,0.0,57
705089,Medical-Surgical 3 North,2,lightgbm,DAYS_SINCE_LAST_SPIKE,0.0,58
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS,235.0,1
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_ROLLING_7DAY_AVG,178.0,2
705089,Medical-Surgical 3 North,3,lightgbm,PENDING_DC_PRESSURE,164.0,3
705089,Medical-Surgical 3 North,3,lightgbm,cos_hour,129.0,4
705089,Medical-Surgical 3 North,3,lightgbm,TOTAL_DISCHARGES,119.0,5
705089,Medical-Surgical 3 North,3,lightgbm,WEEK_OF_YEAR,117.0,6
705089,Medical-Surgical 3 North,3,lightgbm,ED_CENSUS_ROLLING_24HR_AVG,115.0,7
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_VS_7DAY_AVG,101.0,8
705089,Medical-Surgical 3 North,3,lightgbm,ADMITS_ROLLING_24HR,82.0,9
705089,Medical-Surgical 3 North,3,lightgbm,NET_FLOW,75.0,10
705089,Medical-Surgical 3 North,3,lightgbm,TOTAL_DC_ORDERS,66.0,11
705089,Medical-Surgical 3 North,3,lightgbm,DISCHARGES_ROLLING_24HR,62.0,12
705089,Medical-Surgical 3 North,3,lightgbm,HOUR_OF_DAY,60.0,13
705089,Medical-Surgical 3 North,3,lightgbm,ED_CENSUS,49.0,14
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_PREV_12HR,46.0,15
705089,Medical-Surgical 3 North,3,lightgbm,SURGERIES_NEXT_4HR_SCHEDULED,43.0,16
705089,Medical-Surgical 3 North,3,lightgbm,NET_FLOW_ROLLING_8HR,43.0,17
705089,Medical-Surgical 3 North,3,lightgbm,TOTAL_TRANSFERS_OUT,38.0,18
705089,Medical-Surgical 3 North,3,lightgbm,DISCHARGES_ROLLING_4HR,38.0,19
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_ROLLING_7DAY_MIN,36.0,20
705089,Medical-Surgical 3 North,3,lightgbm,SURGERIES_NEXT_12HR_SCHEDULED,36.0,21
705089,Medical-Surgical 3 North,3,lightgbm,cos_month,35.0,22
705089,Medical-Surgical 3 North,3,lightgbm,DAY_OF_WEEK,35.0,23
705089,Medical-Surgical 3 North,3,lightgbm,IS_WEEKEND,33.0,24
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_PREV_4HR,32.0,25
705089,Medical-Surgical 3 North,3,lightgbm,ED_CENSUS_DELTA_4HR,29.0,26
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_PREV_72HR,26.0,27
705089,Medical-Surgical 3 North,3,lightgbm,sin_hour,25.0,28
705089,Medical-Surgical 3 North,3,lightgbm,cos_day,25.0,29
705089,Medical-Surgical 3 North,3,lightgbm,MONTH_OF_YEAR,24.0,30
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_DELTA_24HR,22.0,31
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_PREV_48HR,21.0,32
705089,Medical-Surgical 3 North,3,lightgbm,SCHEDULED_SURGERIES,21.0,33
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_PREV_3HR,21.0,34
705089,Medical-Surgical 3 North,3,lightgbm,SURGERIES_NEXT_8HR_SCHEDULED,21.0,35
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_SAME_HOUR_YESTERDAY,19.0,36
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_SAME_HOUR_LAST_WEEK,18.0,37
705089,Medical-Surgical 3 North,3,lightgbm,ADMITS_ROLLING_4HR,17.0,38
705089,Medical-Surgical 3 North,3,lightgbm,sin_day,17.0,39
705089,Medical-Surgical 3 North,3,lightgbm,ADMITS_ROLLING_8HR,17.0,40
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_DELTA_12HR,17.0,41
705089,Medical-Surgical 3 North,3,lightgbm,sin_month,15.0,42
705089,Medical-Surgical 3 North,3,lightgbm,PATIENTS_WITH_DC_ORDER,10.0,43
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_DELTA_4HR,7.0,44
705089,Medical-Surgical 3 North,3,lightgbm,DISCHARGES_ROLLING_8HR,7.0,45
705089,Medical-Surgical 3 North,3,lightgbm,TRANSFERS_OUT_ROLLING_4HR,7.0,46
705089,Medical-Surgical 3 North,3,lightgbm,ED_CENSUS_ROLLING_24HR_SUM,6.0,47
705089,Medical-Surgical 3 North,3,lightgbm,IS_DAY_BEFORE_HOLIDAY,5.0,48
705089,Medical-Surgical 3 North,3,lightgbm,TRANSFERS_IN_ROLLING_4HR,2.0,49
705089,Medical-Surgical 3 North,3,lightgbm,TOTAL_ADMITS,2.0,50
705089,Medical-Surgical 3 North,3,lightgbm,QUARTER_OF_YEAR,1.0,51
705089,Medical-Surgical 3 North,3,lightgbm,IS_HOLIDAY,1.0,52
705089,Medical-Surgical 3 North,3,lightgbm,IS_DAY_AFTER_HOLIDAY,0.0,53
705089,Medical-Surgical 3 North,3,lightgbm,DAYS_SINCE_LAST_SPIKE,0.0,54
705089,Medical-Surgical 3 North,3,lightgbm,IS_CENSUS_SPIKE,0.0,55
705089,Medical-Surgical 3 North,3,lightgbm,CENSUS_ROLLING_7DAY_MAX,0.0,56
705089,Medical-Surgical 3 North,3,lightgbm,TOTAL_TRANSFERS_IN,0.0,57
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_ROLLING_7DAY_AVG,185.0,1
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS,181.0,2
705089,Medical-Surgical 3 North,4,lightgbm,PENDING_DC_PRESSURE,131.0,3
705089,Medical-Surgical 3 North,4,lightgbm,WEEK_OF_YEAR,125.0,4
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_VS_7DAY_AVG,114.0,5
705089,Medical-Surgical 3 North,4,lightgbm,cos_hour,104.0,6
705089,Medical-Surgical 3 North,4,lightgbm,TOTAL_DISCHARGES,92.0,7
705089,Medical-Surgical 3 North,4,lightgbm,ED_CENSUS_ROLLING_24HR_AVG,89.0,8
705089,Medical-Surgical 3 North,4,lightgbm,DISCHARGES_ROLLING_24HR,86.0,9
705089,Medical-Surgical 3 North,4,lightgbm,ADMITS_ROLLING_24HR,74.0,10
705089,Medical-Surgical 3 North,4,lightgbm,TOTAL_DC_ORDERS,59.0,11
705089,Medical-Surgical 3 North,4,lightgbm,NET_FLOW,58.0,12
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_PREV_12HR,56.0,13
705089,Medical-Surgical 3 North,4,lightgbm,HOUR_OF_DAY,50.0,14
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_ROLLING_7DAY_MIN,41.0,15
705089,Medical-Surgical 3 North,4,lightgbm,ED_CENSUS,40.0,16
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_PREV_4HR,37.0,17
705089,Medical-Surgical 3 North,4,lightgbm,IS_WEEKEND,36.0,18
705089,Medical-Surgical 3 North,4,lightgbm,DAY_OF_WEEK,34.0,19
705089,Medical-Surgical 3 North,4,lightgbm,SURGERIES_NEXT_4HR_SCHEDULED,34.0,20
705089,Medical-Surgical 3 North,4,lightgbm,ADMITS_ROLLING_8HR,32.0,21
705089,Medical-Surgical 3 North,4,lightgbm,NET_FLOW_ROLLING_8HR,32.0,22
705089,Medical-Surgical 3 North,4,lightgbm,ED_CENSUS_DELTA_4HR,29.0,23
705089,Medical-Surgical 3 North,4,lightgbm,cos_month,28.0,24
705089,Medical-Surgical 3 North,4,lightgbm,cos_day,27.0,25
705089,Medical-Surgical 3 North,4,lightgbm,SCHEDULED_SURGERIES,23.0,26
705089,Medical-Surgical 3 North,4,lightgbm,SURGERIES_NEXT_12HR_SCHEDULED,22.0,27
705089,Medical-Surgical 3 North,4,lightgbm,ED_CENSUS_ROLLING_24HR_SUM,22.0,28
705089,Medical-Surgical 3 North,4,lightgbm,sin_month,22.0,29
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_SAME_HOUR_YESTERDAY,22.0,30
705089,Medical-Surgical 3 North,4,lightgbm,TOTAL_TRANSFERS_OUT,22.0,31
705089,Medical-Surgical 3 North,4,lightgbm,sin_hour,22.0,32
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_DELTA_24HR,20.0,33
705089,Medical-Surgical 3 North,4,lightgbm,DISCHARGES_ROLLING_8HR,18.0,34
705089,Medical-Surgical 3 North,4,lightgbm,PATIENTS_WITH_DC_ORDER,18.0,35
705089,Medical-Surgical 3 North,4,lightgbm,MONTH_OF_YEAR,18.0,36
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_SAME_HOUR_LAST_WEEK,18.0,37
705089,Medical-Surgical 3 North,4,lightgbm,DISCHARGES_ROLLING_4HR,16.0,38
705089,Medical-Surgical 3 North,4,lightgbm,sin_day,16.0,39
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_PREV_48HR,15.0,40
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_DELTA_12HR,14.0,41
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_PREV_72HR,14.0,42
705089,Medical-Surgical 3 North,4,lightgbm,SURGERIES_NEXT_8HR_SCHEDULED,13.0,43
705089,Medical-Surgical 3 North,4,lightgbm,TRANSFERS_OUT_ROLLING_4HR,7.0,44
705089,Medical-Surgical 3 North,4,lightgbm,ADMITS_ROLLING_4HR,6.0,45
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_DELTA_4HR,3.0,46
705089,Medical-Surgical 3 North,4,lightgbm,IS_DAY_BEFORE_HOLIDAY,2.0,47
705089,Medical-Surgical 3 North,4,lightgbm,TRANSFERS_IN_ROLLING_4HR,2.0,48
705089,Medical-Surgical 3 North,4,lightgbm,TOTAL_ADMITS,1.0,49
705089,Medical-Surgical 3 North,4,lightgbm,DAYS_SINCE_LAST_SPIKE,0.0,50
705089,Medical-Surgical 3 North,4,lightgbm,TOTAL_TRANSFERS_IN,0.0,51
705089,Medical-Surgical 3 North,4,lightgbm,IS_CENSUS_SPIKE,0.0,52
705089,Medical-Surgical 3 North,4,lightgbm,IS_HOLIDAY,0.0,53
705089,Medical-Surgical 3 North,4,lightgbm,QUARTER_OF_YEAR,0.0,54
705089,Medical-Surgical 3 North,4,lightgbm,IS_DAY_AFTER_HOLIDAY,0.0,55
705089,Medical-Surgical 3 North,4,lightgbm,CENSUS_ROLLING_7DAY_MAX,0.0,56
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_ROLLING_7DAY_AVG,93.0,1
705089,Medical-Surgical 3 North,12,lightgbm,WEEK_OF_YEAR,89.0,2
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_VS_7DAY_AVG,64.0,3
705089,Medical-Surgical 3 North,12,lightgbm,HOUR_OF_DAY,55.0,4
705089,Medical-Surgical 3 North,12,lightgbm,sin_hour,55.0,5
705089,Medical-Surgical 3 North,12,lightgbm,DAY_OF_WEEK,51.0,6
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS,45.0,7
705089,Medical-Surgical 3 North,12,lightgbm,ADMITS_ROLLING_24HR,34.0,8
705089,Medical-Surgical 3 North,12,lightgbm,ED_CENSUS_ROLLING_24HR_AVG,32.0,9
705089,Medical-Surgical 3 North,12,lightgbm,IS_WEEKEND,29.0,10
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_ROLLING_7DAY_MIN,26.0,11
705089,Medical-Surgical 3 North,12,lightgbm,ED_CENSUS_ROLLING_24HR_SUM,22.0,12
705089,Medical-Surgical 3 North,12,lightgbm,sin_day,18.0,13
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_PREV_12HR,17.0,14
705089,Medical-Surgical 3 North,12,lightgbm,cos_day,16.0,15
705089,Medical-Surgical 3 North,12,lightgbm,cos_month,16.0,16
705089,Medical-Surgical 3 North,12,lightgbm,MONTH_OF_YEAR,15.0,17
705089,Medical-Surgical 3 North,12,lightgbm,sin_month,14.0,18
705089,Medical-Surgical 3 North,12,lightgbm,ED_CENSUS,13.0,19
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_SAME_HOUR_LAST_WEEK,12.0,20
705089,Medical-Surgical 3 North,12,lightgbm,DISCHARGES_ROLLING_24HR,11.0,21
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_DELTA_24HR,11.0,22
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_PREV_48HR,9.0,23
705089,Medical-Surgical 3 North,12,lightgbm,SCHEDULED_SURGERIES,8.0,24
705089,Medical-Surgical 3 North,12,lightgbm,SURGERIES_NEXT_4HR_SCHEDULED,7.0,25
705089,Medical-Surgical 3 North,12,lightgbm,PENDING_DC_PRESSURE,7.0,26
705089,Medical-Surgical 3 North,12,lightgbm,SURGERIES_NEXT_8HR_SCHEDULED,7.0,27
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_DELTA_12HR,5.0,28
705089,Medical-Surgical 3 North,12,lightgbm,SURGERIES_NEXT_12HR_SCHEDULED,5.0,29
705089,Medical-Surgical 3 North,12,lightgbm,TOTAL_DC_ORDERS,5.0,30
705089,Medical-Surgical 3 North,12,lightgbm,cos_hour,5.0,31
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_PREV_72HR,4.0,32
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_SAME_HOUR_YESTERDAY,3.0,33
705089,Medical-Surgical 3 North,12,lightgbm,PATIENTS_WITH_DC_ORDER,2.0,34
705089,Medical-Surgical 3 North,12,lightgbm,IS_DAY_BEFORE_HOLIDAY,2.0,35
705089,Medical-Surgical 3 North,12,lightgbm,IS_DAY_AFTER_HOLIDAY,1.0,36
705089,Medical-Surgical 3 North,12,lightgbm,IS_HOLIDAY,1.0,37
705089,Medical-Surgical 3 North,12,lightgbm,QUARTER_OF_YEAR,1.0,38
705089,Medical-Surgical 3 North,12,lightgbm,IS_CENSUS_SPIKE,0.0,39
705089,Medical-Surgical 3 North,12,lightgbm,DAYS_SINCE_LAST_SPIKE,0.0,40
705089,Medical-Surgical 3 North,12,lightgbm,NET_FLOW,0.0,41
705089,Medical-Surgical 3 North,12,lightgbm,TOTAL_TRANSFERS_IN,0.0,42
705089,Medical-Surgical 3 North,12,lightgbm,TOTAL_DISCHARGES,0.0,43
705089,Medical-Surgical 3 North,12,lightgbm,TOTAL_TRANSFERS_OUT,0.0,44
705089,Medical-Surgical 3 North,12,lightgbm,TOTAL_ADMITS,0.0,45
705089,Medical-Surgical 3 North,12,lightgbm,CENSUS_ROLLING_7DAY_MAX,0.0,46
705089,Medical-Surgical 3 North,24,lightgbm,WEEK_OF_YEAR,136.0,1
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_ROLLING_7DAY_AVG,120.0,2
705089,Medical-Surgical 3 North,24,lightgbm,ED_CENSUS_ROLLING_24HR_AVG,74.0,3
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_ROLLING_7DAY_MIN,53.0,4
705089,Medical-Surgical 3 North,24,lightgbm,sin_hour,45.0,5
705089,Medical-Surgical 3 North,24,lightgbm,DISCHARGES_ROLLING_24HR,44.0,6
705089,Medical-Surgical 3 North,24,lightgbm,SURGERIES_NEXT_12HR_SCHEDULED,43.0,7
705089,Medical-Surgical 3 North,24,lightgbm,sin_month,40.0,8
705089,Medical-Surgical 3 North,24,lightgbm,sin_day,37.0,9
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_VS_7DAY_AVG,36.0,10
705089,Medical-Surgical 3 North,24,lightgbm,DAY_OF_WEEK,29.0,11
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS,26.0,12
705089,Medical-Surgical 3 North,24,lightgbm,MONTH_OF_YEAR,25.0,13
705089,Medical-Surgical 3 North,24,lightgbm,SURGERIES_NEXT_8HR_SCHEDULED,25.0,14
705089,Medical-Surgical 3 North,24,lightgbm,ADMITS_ROLLING_24HR,23.0,15
705089,Medical-Surgical 3 North,24,lightgbm,HOUR_OF_DAY,22.0,16
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_PREV_72HR,21.0,17
705089,Medical-Surgical 3 North,24,lightgbm,IS_WEEKEND,21.0,18
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_SAME_HOUR_LAST_WEEK,20.0,19
705089,Medical-Surgical 3 North,24,lightgbm,cos_month,17.0,20
705089,Medical-Surgical 3 North,24,lightgbm,cos_day,15.0,21
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_PREV_48HR,14.0,22
705089,Medical-Surgical 3 North,24,lightgbm,SURGERIES_NEXT_4HR_SCHEDULED,11.0,23
705089,Medical-Surgical 3 North,24,lightgbm,cos_hour,11.0,24
705089,Medical-Surgical 3 North,24,lightgbm,ED_CENSUS_ROLLING_24HR_SUM,11.0,25
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_SAME_HOUR_YESTERDAY,10.0,26
705089,Medical-Surgical 3 North,24,lightgbm,CENSUS_DELTA_24HR,10.0,27
705089,Medical-Surgical 3 North,24,lightgbm,ED_CENSUS,5.0,28
705089,Medical-Surgical 3 North,24,lightgbm,IS_DAY_AFTER_HOLIDAY,5.0,29
